,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
10082,09/19/2020,DC,14902,,,50,0.0,619,,,0,0.0,09/20/2020 01:53:10 PM,,
10083,06/15/2020,SD,5928,,,30,0.0,75,74.0,1.0,0,0.0,06/16/2020 02:10:11 PM,,Agree
10084,02/03/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10085,03/31/2020,VI,30,,,0,,0,,,0,,03/30/2020 04:22:39 PM,,
10086,11/04/2020,NH,11563,,,115,-53.0,484,,,1,-5.0,11/05/2020 02:39:23 PM,Not agree,Not agree
10087,11/03/2020,ME,7077,6241.0,836.0,151,47.0,150,149.0,1.0,2,0.0,11/04/2020 03:03:00 PM,Agree,Agree
10088,02/06/2020,DC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10089,02/27/2020,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10090,04/06/2020,ME,499,,,29,,10,,,0,,04/05/2020 04:22:39 PM,Agree,Agree
10091,07/29/2020,MT,3780,3780.0,0.0,113,0.0,55,55.0,0.0,3,0.0,07/30/2020 02:42:43 PM,Agree,Agree
10092,02/14/2020,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,
10093,04/09/2020,AK,235,,,9,,7,,,0,,04/08/2020 04:22:39 PM,,
10094,07/29/2020,KS,26870,26327.0,543.0,698,4.0,349,,,14,0.0,07/30/2020 02:42:43 PM,Agree,
10095,11/24/2020,NH,18382,,,340,132.0,513,,,1,0.0,11/25/2020 02:53:15 PM,Not agree,Not agree
10096,10/13/2020,AK,10028,,,151,0.0,60,,,0,0.0,10/14/2020 01:28:39 PM,,
10097,06/08/2020,ME,2588,2305.0,283.0,18,8.0,99,99.0,0.0,0,0.0,06/09/2020 04:49:08 PM,Agree,Agree
10098,10/25/2020,MT,27880,27880.0,0.0,738,0.0,297,297.0,0.0,3,0.0,10/26/2020 01:41:41 PM,Agree,Agree
10099,04/27/2020,KS,3328,3328.0,0.0,154,0.0,120,,,2,0.0,05/25/2020 03:38:40 PM,Agree,
10100,04/27/2020,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
10101,02/17/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10102,01/24/2021,SD,107148,,,185,27.0,1705,1377.0,328.0,9,1.0,01/25/2021 02:42:40 PM,,Agree
10103,04/28/2020,ME,1056,1029.0,27.0,16,2.0,51,51.0,0.0,0,0.0,04/29/2020 06:12:08 PM,Agree,Agree
10104,02/21/2020,DC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10105,06/05/2020,VT,1027,,,2,0.0,55,,,0,0.0,06/06/2020 02:31:37 PM,Not agree,Not agree
10106,05/06/2020,MO,9102,,,186,0.0,396,,,19,0.0,05/07/2020 10:59:02 PM,Not agree,Not agree
10107,10/14/2020,RI,27164,,,204,0.0,1147,,,8,0.0,10/15/2020 01:30:46 PM,Not agree,
10108,08/09/2020,MP,48,48.0,0.0,0,0.0,2,2.0,0.0,0,0.0,08/10/2020 02:23:35 PM,Agree,Agree
10109,12/13/2020,HI,18938,,,77,0.0,272,,,3,0.0,12/14/2020 02:36:45 PM,Not agree,Not agree
10110,04/28/2020,MT,451,451.0,0.0,0,0.0,15,15.0,0.0,-1,0.0,04/29/2020 06:12:08 PM,Agree,Agree
10111,08/02/2020,AK,3280,,,144,0.0,24,,,0,0.0,08/03/2020 02:31:01 PM,,
10112,08/14/2020,SD,10024,,,127,0.0,150,150.0,0.0,2,-2.0,08/15/2020 02:02:05 PM,,Agree
10113,03/04/2020,SD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
10114,07/20/2020,NC,101433,101046.0,387.0,1291,23.0,1642,1641.0,1.0,8,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10115,02/08/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10116,02/07/2020,FSM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10117,09/13/2020,DE,18937,17945.0,992.0,88,0.0,617,545.0,72.0,2,0.0,09/14/2020 02:01:21 PM,Agree,Agree
10118,09/27/2020,NH,8172,,,51,0.0,439,,,0,0.0,09/28/2020 01:50:59 PM,Not agree,Not agree
10119,06/09/2020,DE,10056,9111.0,945.0,36,-1.0,413,389.0,24.0,3,0.0,06/10/2020 08:56:25 PM,Agree,Agree
10120,04/16/2020,PW,0,,,0,,0,,,0,,04/16/2020 04:22:39 PM,,
10121,08/31/2020,NC,170084,167313.0,2771.0,1287,101.0,2702,2694.0,8.0,10,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10122,08/15/2020,DE,16451,15448.0,1003.0,55,-1.0,593,524.0,69.0,0,0.0,08/16/2020 02:57:14 PM,Agree,Agree
10123,05/10/2020,NH,3071,,,60,0.0,133,,,2,0.0,05/11/2020 09:26:08 PM,Not agree,Not agree
10124,06/07/2020,MO,14553,,,111,0.0,809,,,0,0.0,06/08/2020 02:55:08 PM,Not agree,Not agree
10125,01/24/2020,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
10126,09/19/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,09/20/2020 01:53:10 PM,Agree,Agree
10127,03/12/2020,MT,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10128,10/19/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,10/20/2020 02:59:27 PM,Agree,Agree
10129,06/10/2020,DC,9537,,,63,0.0,499,,,4,0.0,06/11/2020 02:48:51 PM,,
10130,02/24/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10131,10/26/2020,KS,78676,73007.0,5669.0,2446,0.0,976,,,1,-53.0,10/27/2020 01:47:53 PM,Agree,
10132,12/21/2020,NJ,480216,,,3876,705.0,18223,16315.0,1908.0,29,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10133,02/14/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10134,01/13/2021,AK,49203,,,406,0.0,225,,,2,0.0,01/14/2021 03:12:46 PM,,
10135,02/15/2020,SD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
10136,03/08/2020,KS,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,
10137,07/02/2020,MT,1123,1123.0,0.0,40,0.0,23,23.0,0.0,1,0.0,07/03/2020 03:01:33 PM,Agree,Agree
10138,12/21/2020,MP,116,116.0,0.0,0,0.0,2,2.0,0.0,0,0.0,12/22/2020 02:35:48 PM,Agree,Agree
10139,08/07/2020,MP,48,48.0,0.0,1,0.0,2,2.0,0.0,0,0.0,08/08/2020 02:58:44 PM,Agree,Agree
10140,08/05/2020,SD,9168,,,89,0.0,137,135.0,2.0,1,2.0,08/06/2020 02:12:27 PM,,Agree
10141,03/25/2020,VT,123,,,28,,8,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
10142,05/20/2020,KS,8539,8539.0,0.0,199,0.0,178,,,5,0.0,05/21/2020 03:41:38 PM,Agree,
10143,09/09/2020,PW,0,,,0,0.0,0,,,0,0.0,09/10/2020 02:02:53 PM,,
10144,09/21/2020,NJ,204711,,,477,85.0,16069,14278.0,1791.0,2,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10145,06/25/2020,VI,81,,,1,0.0,6,,,0,0.0,06/26/2020 07:18:27 PM,,
10146,11/27/2020,VT,4005,,,99,0.0,67,,,0,0.0,11/28/2020 02:46:47 PM,Not agree,Not agree
10147,06/29/2020,NH,5760,,,13,0.0,367,,,0,0.0,06/30/2020 03:27:33 PM,Not agree,Not agree
10148,07/22/2020,MT,2909,2909.0,0.0,197,0.0,42,42.0,0.0,2,0.0,07/23/2020 02:48:19 PM,Agree,Agree
10149,11/10/2020,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/11/2020 03:15:25 PM,Agree,Agree
10150,06/21/2020,NH,5544,,,26,0.0,339,,,0,0.0,06/22/2020 03:24:02 PM,Not agree,Not agree
10151,09/25/2020,MT,11905,11905.0,0.0,357,0.0,168,168.0,0.0,1,0.0,09/26/2020 01:46:07 PM,Agree,Agree
10152,11/08/2020,KS,97633,87552.0,10081.0,0,857.0,1166,,,0,74.0,11/09/2020 02:38:54 PM,Agree,
10153,10/07/2020,DC,15697,,,45,0.0,632,,,1,0.0,10/08/2020 01:56:57 PM,,
10154,09/26/2020,VI,1317,,,21,0.0,19,,,0,0.0,09/27/2020 01:39:49 PM,,
10155,01/22/2020,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
10156,09/23/2020,HI,11744,,,90,0.0,122,,,2,0.0,09/24/2020 09:54:02 AM,Not agree,Not agree
10157,01/11/2021,RI,100607,,,2993,0.0,1947,,,31,0.0,01/12/2021 02:48:35 PM,Not agree,
10158,10/18/2020,UT,94394,94394.0,0.0,1097,0.0,543,538.0,5.0,3,0.0,10/19/2020 02:06:44 PM,Agree,Agree
10159,07/08/2020,HI,1109,,,34,0.0,19,,,0,0.0,07/09/2020 11:14:15 AM,Not agree,Not agree
10160,01/22/2021,KS,266653,219812.0,46841.0,3241,1002.0,3598,,,23,6.0,01/23/2021 02:50:13 PM,Agree,
10161,05/15/2020,HI,628,,,2,0.0,17,,,0,0.0,05/16/2020 11:46:44 AM,Not agree,Not agree
10162,03/03/2020,NC,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10163,07/23/2020,NH,6318,,,23,0.0,405,,,3,0.0,07/24/2020 02:18:40 PM,Not agree,Not agree
10164,08/18/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,08/19/2020 02:23:51 PM,Agree,Agree
10165,01/12/2021,MO,427117,,,2131,0.0,6155,,,204,0.0,01/13/2021 02:44:58 PM,Not agree,Not agree
10166,02/16/2020,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10167,01/07/2021,VT,8403,,,245,18.0,155,,,3,0.0,01/08/2021 03:56:01 PM,Not agree,Not agree
10168,05/24/2020,RI,14065,,,113,0.0,608,,,11,0.0,05/25/2020 02:12:49 PM,Not agree,
10169,07/16/2020,MT,2342,2342.0,0.0,124,0.0,37,37.0,0.0,3,0.0,07/17/2020 02:31:01 PM,Agree,Agree
10170,02/20/2020,ME,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10171,06/30/2020,RI,16813,,,49,0.0,950,,,4,0.0,07/01/2020 03:45:16 PM,Not agree,
10172,02/01/2020,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
10173,07/01/2020,VI,92,,,2,0.0,6,,,0,0.0,07/02/2020 03:10:03 PM,,
10174,06/08/2020,RI,15642,,,201,0.0,799,,,27,0.0,06/09/2020 04:49:08 PM,Not agree,
10175,10/11/2020,ME,5723,5128.0,595.0,27,4.0,143,142.0,1.0,0,0.0,10/12/2020 02:07:08 PM,Agree,Agree
10176,10/01/2020,GU,2550,,,62,0.0,49,,,0,0.0,10/02/2020 01:40:08 PM,Not agree,Not agree
10177,03/06/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10178,10/27/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,10/28/2020 01:52:28 PM,Agree,Agree
10179,09/23/2020,NJ,205707,,,490,82.0,16082,14291.0,1791.0,6,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10180,09/29/2020,NC,209137,204331.0,4806.0,889,126.0,3494,3467.0,27.0,49,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10181,07/19/2020,ME,3711,3287.0,424.0,65,30.0,117,116.0,1.0,0,1.0,07/20/2020 02:35:44 PM,Agree,Agree
10182,10/25/2020,UT,104882,104882.0,0.0,1765,0.0,572,567.0,5.0,4,0.0,10/26/2020 01:41:41 PM,Agree,Agree
10183,01/22/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10184,12/10/2020,MP,113,113.0,0.0,0,0.0,2,2.0,0.0,0,0.0,12/11/2020 03:06:51 PM,Agree,Agree
10185,06/03/2020,ME,2418,2152.0,266.0,0,0.0,95,95.0,0.0,0,-1.0,06/04/2020 03:03:31 PM,Agree,Agree
10186,04/19/2020,VI,53,,,-1,0.0,3,,,0,0.0,04/19/2020 04:22:39 PM,,
10187,02/20/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10188,11/27/2020,MT,59796,59796.0,0.0,114,0.0,657,657.0,0.0,-1,0.0,11/28/2020 02:46:47 PM,Agree,Agree
10189,11/29/2020,MT,61801,61801.0,0.0,956,0.0,671,671.0,0.0,2,0.0,11/30/2020 02:51:40 PM,Agree,Agree
10190,11/21/2020,NH,17281,,,484,154.0,508,,,1,0.0,11/22/2020 03:02:23 PM,Not agree,Not agree
10191,06/03/2020,NJ,162492,,,541,18.0,11880,11880.0,0.0,110,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10192,02/27/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10193,06/28/2020,DE,11416,10344.0,1072.0,163,8.0,507,449.0,58.0,0,0.0,06/29/2020 02:37:31 PM,Agree,Agree
10194,03/20/2020,KS,44,,,9,,1,,,0,,03/26/2020 04:22:39 PM,Agree,
10195,06/12/2020,VT,1119,,,10,0.0,55,,,0,0.0,06/13/2020 05:46:26 PM,Not agree,Not agree
10196,09/02/2020,DC,14077,,,28,0.0,608,,,1,0.0,09/03/2020 02:18:16 PM,,
10197,12/23/2020,SD,96040,,,531,153.0,1389,1131.0,258.0,8,2.0,12/24/2020 02:31:20 PM,,Agree
10198,07/30/2020,NC,121063,120194.0,869.0,2411,67.0,1903,1901.0,2.0,38,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10199,02/06/2020,VT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10200,08/13/2020,MP,50,50.0,0.0,1,0.0,2,2.0,0.0,0,0.0,08/14/2020 02:30:03 PM,Agree,Agree
10201,09/30/2020,KS,59749,56621.0,3128.0,1120,279.0,678,,,41,0.0,10/01/2020 01:42:11 PM,Agree,
10202,07/05/2020,NC,73089,72983.0,106.0,1330,1.0,1396,1396.0,0.0,1,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10203,09/04/2020,DC,14186,,,51,0.0,611,,,2,0.0,09/05/2020 02:09:45 PM,,
10204,02/21/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10205,06/09/2020,PW,0,,,0,0.0,0,,,0,0.0,06/10/2020 08:56:25 PM,,
10206,11/01/2020,RI,32874,,,0,0.0,1201,,,0,0.0,11/02/2020 02:53:09 PM,Not agree,
10207,10/20/2020,DE,23325,22220.0,1105.0,129,7.0,668,587.0,81.0,2,0.0,10/21/2020 01:34:31 PM,Agree,Agree
10208,03/29/2020,SD,90,,,22,,1,,,0,,03/28/2020 04:22:39 PM,,Agree
10209,05/18/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/19/2020 03:45:23 PM,Agree,Agree
10210,03/05/2020,FSM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10211,01/05/2021,DC,30166,,,262,0.0,801,,,4,0.0,01/06/2021 02:58:26 PM,,
10212,11/17/2020,NJ,307741,,,4749,723.0,16618,14817.0,1801.0,38,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10213,11/26/2020,VT,3906,,,79,0.0,67,,,3,0.0,11/27/2020 03:07:59 PM,Not agree,Not agree
10214,04/26/2020,GU,142,,,1,0.0,5,,,0,0.0,05/25/2020 03:38:40 PM,Not agree,Not agree
10215,10/27/2020,UT,107228,107228.0,0.0,1145,0.0,578,572.0,6.0,4,0.0,10/28/2020 01:52:28 PM,Agree,Agree
10216,12/31/2020,NC,539545,493951.0,45594.0,6715,731.0,6748,6342.0,406.0,19,2.0,01/01/2021 02:49:07 PM,Agree,Agree
10217,01/13/2021,ME,31953,26329.0,5624.0,804,182.0,461,456.0,5.0,8,-1.0,01/14/2021 03:12:46 PM,Agree,Agree
10218,11/12/2020,DC,18507,,,128,0.0,657,,,0,0.0,11/13/2020 02:54:34 PM,,
10219,02/06/2020,FSM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10220,11/22/2020,NC,336775,318763.0,18012.0,4514,366.0,5034,4907.0,127.0,29,2.0,11/23/2020 03:04:35 PM,Agree,Agree
10221,10/11/2020,MP,77,77.0,0.0,0,0.0,2,2.0,0.0,0,0.0,10/12/2020 02:07:08 PM,Agree,Agree
10222,02/18/2020,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10223,07/15/2020,MO,29714,,,888,0.0,1103,,,10,0.0,07/16/2020 02:22:21 PM,Not agree,Not agree
10224,09/12/2020,HI,10661,,,114,0.0,97,,,1,0.0,09/13/2020 12:17:15 PM,Not agree,Not agree
10225,05/08/2020,SD,3144,,,239,-2.0,31,31.0,0.0,0,0.0,05/09/2020 09:26:08 PM,,Agree
10226,05/13/2020,NJ,141681,,,830,13.0,9702,9702.0,0.0,194,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10227,12/25/2020,UT,260589,260589.0,0.0,0,0.0,1204,1182.0,22.0,0,0.0,12/26/2020 02:34:18 PM,Agree,Agree
10228,03/29/2020,DE,232,,,18,,6,,,1,,03/28/2020 04:22:39 PM,Agree,Agree
10229,06/11/2020,MP,30,30.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/12/2020 02:17:59 PM,Agree,Agree
10230,06/03/2020,PW,0,,,0,0.0,0,,,0,0.0,06/04/2020 03:03:31 PM,,
10231,04/21/2020,MO,5941,,,134,0.0,189,,,12,0.0,04/21/2020 04:22:39 PM,Not agree,Not agree
10232,01/23/2020,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10233,02/06/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10234,07/02/2020,VI,98,,,6,0.0,6,,,0,0.0,07/03/2020 03:01:33 PM,,
10235,01/02/2021,MP,122,122.0,0.0,0,0.0,2,2.0,0.0,0,0.0,01/03/2021 02:53:25 PM,Agree,Agree
10236,05/25/2020,NH,4197,,,48,0.0,210,,,1,0.0,05/26/2020 02:23:02 PM,Not agree,Not agree
10237,06/09/2020,MO,14913,,,179,0.0,840,,,21,0.0,06/10/2020 08:56:25 PM,Not agree,Not agree
10238,08/15/2020,VI,734,,,0,0.0,9,,,0,0.0,08/16/2020 02:57:14 PM,,
10239,03/16/2020,VI,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,,
10240,07/26/2020,MT,3381,3381.0,0.0,39,0.0,47,47.0,0.0,1,0.0,07/27/2020 02:16:42 PM,Agree,Agree
10241,04/30/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
10242,04/10/2020,SD,536,,,89,,6,,,0,,04/09/2020 04:22:39 PM,,Agree
10243,10/20/2020,VI,1337,,,2,0.0,21,,,0,0.0,10/21/2020 01:34:31 PM,,
10244,03/04/2020,NH,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10245,06/23/2020,GU,226,,,1,0.0,5,,,0,0.0,06/24/2020 03:03:27 PM,Not agree,Not agree
10246,12/25/2020,AK,43629,,,0,0.0,198,,,0,0.0,12/26/2020 02:34:18 PM,,
10247,11/17/2020,HI,16515,,,44,0.0,221,,,0,0.0,11/18/2020 02:57:46 PM,Not agree,Not agree
10248,12/25/2020,MT,78929,78929.0,0.0,0,0.0,916,916.0,0.0,0,0.0,12/26/2020 02:34:18 PM,Agree,Agree
10249,07/25/2020,KS,25109,24572.0,537.0,0,0.0,326,,,0,0.0,07/26/2020 03:17:16 PM,Agree,
10250,02/22/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10251,09/13/2020,KS,48386,46626.0,1760.0,0,0.0,511,,,0,0.0,09/14/2020 02:01:21 PM,Agree,
10252,06/10/2020,UT,13048,13048.0,0.0,344,0.0,131,131.0,0.0,3,0.0,06/11/2020 02:48:51 PM,Agree,Agree
10253,02/22/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10254,10/30/2020,ME,6668,5907.0,761.0,98,20.0,147,146.0,1.0,1,0.0,10/31/2020 01:30:31 PM,Agree,Agree
10255,12/09/2020,VT,5285,,,105,4.0,86,,,1,0.0,12/10/2020 02:50:16 PM,Not agree,Not agree
10256,03/05/2020,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10257,02/12/2020,NH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10258,05/10/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/11/2020 09:26:08 PM,Agree,Agree
10259,11/30/2020,AK,31323,,,507,0.0,120,,,0,0.0,12/01/2020 03:26:07 PM,,
10260,01/24/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10261,08/13/2020,KS,32547,31728.0,819.0,0,0.0,395,,,0,0.0,08/14/2020 02:30:03 PM,Agree,
10262,11/23/2020,GU,6452,,,0,0.0,103,,,0,0.0,11/24/2020 03:27:55 PM,Not agree,Not agree
10263,10/26/2020,NJ,239767,,,1648,432.0,16292,14503.0,1789.0,7,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10264,08/14/2020,DC,13118,,,94,0.0,594,,,0,0.0,08/15/2020 02:02:05 PM,,
10265,07/23/2020,DE,13924,12933.0,991.0,0,0.0,529,471.0,58.0,0,0.0,07/24/2020 02:18:40 PM,Agree,Agree
10266,05/09/2020,NC,14360,14360.0,0.0,492,0.0,544,544.0,0.0,17,0.0,11/13/2020 07:10:12 PM,Agree,Agree
10267,03/25/2020,RI,132,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
10268,10/24/2020,DE,23847,22724.0,1123.0,160,3.0,680,599.0,81.0,2,0.0,10/25/2020 01:45:35 PM,Agree,Agree
10269,07/26/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,07/27/2020 02:16:42 PM,Agree,Agree
10270,07/29/2020,MO,46750,,,1927,0.0,1220,,,7,0.0,07/30/2020 02:42:43 PM,Not agree,Not agree
10271,02/03/2020,NH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10272,08/02/2020,MP,46,46.0,0.0,1,0.0,2,2.0,0.0,0,0.0,08/03/2020 02:31:01 PM,Agree,Agree
10273,06/18/2020,HI,776,,,26,0.0,17,,,0,0.0,06/19/2020 11:01:11 AM,Not agree,Not agree
10274,08/13/2020,VI,704,,,65,0.0,9,,,0,0.0,08/14/2020 02:30:03 PM,,
10275,07/14/2020,DC,10946,,,40,0.0,568,,,0,0.0,07/15/2020 03:05:12 PM,,
10276,01/22/2021,NC,705535,634593.0,70942.0,7436,1405.0,8464,7756.0,708.0,125,32.0,01/23/2021 02:50:13 PM,Agree,Agree
10277,11/23/2020,SD,73848,,,783,14.0,819,714.0,105.0,0,0.0,11/24/2020 03:27:55 PM,,Agree
10278,03/06/2020,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10279,06/12/2020,MP,30,30.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/13/2020 05:46:26 PM,Agree,Agree
10280,07/02/2020,VT,1227,,,17,0.0,56,,,0,0.0,07/03/2020 03:01:33 PM,Not agree,Not agree
10281,11/28/2020,VT,4033,,,28,0.0,67,,,0,0.0,11/29/2020 02:49:08 PM,Not agree,Not agree
10282,08/30/2020,VT,1624,,,8,0.0,58,,,0,0.0,08/31/2020 02:05:56 PM,Not agree,Not agree
10283,10/28/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,10/29/2020 02:11:33 PM,Agree,Agree
10284,04/18/2020,NJ,81436,,,2969,,4070,,,230,,04/18/2020 04:22:39 PM,Agree,Agree
10285,07/31/2020,HI,2172,,,87,0.0,26,,,0,0.0,08/01/2020 10:38:12 AM,Not agree,Not agree
10286,02/22/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10287,12/08/2020,SD,87038,,,538,33.0,1111,929.0,182.0,1,0.0,12/09/2020 02:45:40 PM,,Agree
10288,02/10/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
10289,02/09/2020,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
10290,04/29/2020,NH,2054,,,44,0.0,66,,,6,0.0,04/30/2020 04:07:01 PM,Not agree,Not agree
10291,08/30/2020,RI,21683,,,0,0.0,1046,,,0,0.0,08/31/2020 02:05:56 PM,Not agree,
10292,10/12/2020,DE,22394,21311.0,1083.0,264,3.0,659,579.0,80.0,5,0.0,10/13/2020 01:29:38 PM,Agree,Agree
10293,02/24/2020,VT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10294,06/15/2020,VT,1128,,,1,0.0,55,,,0,0.0,06/16/2020 02:10:11 PM,Not agree,Not agree
10295,08/05/2020,VT,1436,,,5,0.0,57,,,0,0.0,08/06/2020 02:12:27 PM,Not agree,Not agree
10296,02/06/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10297,12/27/2020,GU,7281,,,15,4.0,121,,,0,0.0,12/28/2020 02:42:49 PM,Not agree,Not agree
10298,08/20/2020,ME,4285,3847.0,438.0,32,-3.0,129,128.0,1.0,1,0.0,08/21/2020 02:27:34 PM,Agree,Agree
10299,11/13/2020,NJ,290156,,,4016,619.0,16522,14721.0,1801.0,27,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10300,03/29/2020,FSM,0,,,0,,0,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
10301,05/30/2020,ME,2325,2067.0,258.0,43,1.0,89,88.0,1.0,0,0.0,05/31/2020 02:43:17 PM,Agree,Agree
10302,04/14/2020,VT,750,,,2,,29,,,1,,04/13/2020 04:22:39 PM,Not agree,Not agree
10303,06/13/2020,ME,2757,2452.0,305.0,36,4.0,100,100.0,0.0,0,0.0,06/14/2020 02:19:43 PM,Agree,Agree
10304,09/16/2020,VT,1702,,,1,0.0,58,,,0,0.0,09/17/2020 01:45:45 PM,Not agree,Not agree
10305,03/28/2020,MP,2,,,2,,0,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
10306,05/16/2020,MT,468,468.0,0.0,2,0.0,16,16.0,0.0,0,0.0,05/17/2020 03:27:46 PM,Agree,Agree
10307,10/01/2020,MT,13824,13824.0,0.0,431,0.0,183,183.0,0.0,2,0.0,10/02/2020 01:40:08 PM,Agree,Agree
10308,06/14/2020,AK,661,,,7,0.0,12,,,0,0.0,06/15/2020 02:33:03 PM,,
10309,05/01/2020,NJ,121205,,,2552,14.0,7538,7538.0,0.0,310,0.0,01/07/2021 06:54:20 PM,Not agree,Agree
10310,05/20/2020,ME,1877,1678.0,199.0,58,12.0,73,72.0,1.0,0,0.0,05/21/2020 03:41:38 PM,Agree,Agree
10311,11/19/2020,VT,3310,,,149,0.0,61,,,1,0.0,11/20/2020 03:06:16 PM,Not agree,Not agree
